2018-06-08 00:01:49 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528399369,msgId:25559,body:{"content":"HwVoaj0CF17aXDLJnwzlZu3ErqpK138929298993EIHj7u8mgB7xeiFsWyzfMhW6JwXHqhNoxrsVMK5DfAHWJQDdAqK3ZKkQzLPZ63C8EB9DTV5Rftq4Km3Ylz8NZeUB3scmwQWjHbkJvp9xkFUJS1zplD9http:\/\/www.baidu.com","type":1,"userId":"d5f75fbc-4f64-4f78-b320-2ca770847800","uuid":"621E9A48-B36D-4C86-8795-B2B4C54C2728"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400231,msgId:25560,body:{"content":"zW3zKbWOkVuqwH13892929899t3MU44wo8Ra5Bfg1CTPz1UPImGLr6STUXYMDNZGHOefJddIYLw7R7iaOtBnV7lcqUNuNhilL6AgGqRluLjQ3iUrH4Xi7hBqbX8prLsJOY3TmZLmQfpb5swxMtidiRyuCOi9PFDy4Ghttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"30F5EFFD-1F46-41F2-BD9B-9ABF690411DC"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25561,body:{"content":"i4wcPFEwDYzfp713892929899KomCvm7qLttxOkXMZi5G8URo4C2ibAseqYW9qjuQeD1IgjtqqKITpudeEIiiMUZrU4k3uLzhpHWMrXGabeIhXGdOxWf8Zpejolck7siXLEp8MoLmbHJXNQ4lOT8b7URyrjp36Sh7dhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"D3FD9C45-D1BF-422F-84D4-66AC349050D1"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25562,body:{"content":"uTVfczR7aXXZbpi681cF6UxKqUyz13892929899EtiLrkEeW3emEZKUwWIRwMIcwBuwFfWaA6T567yvr9I7pvX6I144fPX5EtFcJcpNsv5il2mLCUvdgUXAuMLFI9bSB6yIzQgilkujVPIKJqZrmQ1E7ofyhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"0FA60B94-3AE6-4957-AC83-10230F8FD60A"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25563,body:{"content":"G8IaidmujePUChrYuVtdM7wH1389292989995ZNI3rCPtXRnx0Rmi5IeffMiZnZ1gc0ezhOQBrDL6OFcE3ytJCOKArdemKA4R7D95keWtR3gscIRB5oRc6VyWhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"966BD3E7-5ACB-47F6-BB65-56EA9A1675F0"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25564,body:{"content":"Iw9vzCcCC0kt3tK1E13892929899mC8m736o0OCvyYlSwMaRGmnbSGV7p9cwqaqJFcKhY9rhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"7411D0DC-3633-42FA-8CA4-D158120D2720"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25565,body:{"content":"Q5FrPuSWS213892929899apnsG4qrJ6wFgpj1kKhT8lQJ3AOkzpCm6aXO0Xu2A3gaKLxpHhcJ4ZvBYsT4zZSvj6npt15f1H0whVEagvvWFKo2fjWDLQ0ORcTgnAhhExdIqaSYpeooyEEkDshttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"F495FB50-95C1-4071-9B04-86069FCC8426"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528401028,msgId:25566,body:{"content":"OHkypxsD8c4gR813892929899h5U7kCfxvdk7XNkkG6wPFx7ScwUyTiSHsBEzpL8An0mv5O8QpQl73ozj4ARKgLEqG22kvTikARYMN8O8vo3fScYWgR2BSWuRAfxomwya14RGGetPYwJrjlJHsdD6A0aeYi40OfaX4http:\/\/www.baidu.com","receiver_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sender_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"3862E298-9332-447E-A4A2-23318659DD47"}
2018-06-08 03:52:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528401093,msgId:25567,body:{"content":"Lklkl","receiver_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sender_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"6B72E672-AE8E-4337-98DA-541CE6864534"}
2018-06-08 03:52:31 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:52:31 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:52:31 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 03:52:31 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 03:53:07 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:56400]
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 12
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528399144,msgId:25555,body:{"content":"mgyIkw2q5JkpZJ13892929899hLH1RoY2wcFVeqv8VZN73J6HNtxkoCvQIu3vkWKdPlSEtd9byUpfMtky8kiLfqWHDiQl3wFwpz5YX3PIDllBNXwQWptARBEzc98YxJwsezMZATykPAdSi5vPze3O2o23ACBbIiE6Thttp:\/\/www.baidu.com","type":1,"userId":"d5f75fbc-4f64-4f78-b320-2ca770847800","uuid":"451FF0EB-760D-4323-84B6-C0CCE472D842"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528399164,msgId:25556,body:{"content":"OOcuVW3GqUh8gYGn5J0GzWDxuCgT13892929899MDmpXhJpFe5CcEWAWa1QV5HtXW64pJ2ZkVJtJfM53PcibeCgtl7mUmHKSUY6gTKcLR6eedU5OoIUrFCrGZDI7FNZNjPFP0h1fxRPDQdjm7HwNvdu7uP0http:\/\/www.baidu.com","type":1,"userId":"d5f75fbc-4f64-4f78-b320-2ca770847800","uuid":"F1AEE421-28B3-46B7-BD85-5AA4671A214B"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528399256,msgId:25558,body:{"content":"tdC6SrRA1L8L4v13892929899WrOskhj768Xfs5Jv7ZsgGwzD6hGzxEhEBacRsadPoEvZYZJtvbbyaGyxbxrX7FnAST21SWfpSZTIXr8AJOIGpPeggp1MVPkhWr6H1AshaBkljX3HyTZMyvifVzsTo7P1ThIkyKeN9http:\/\/www.baidu.com","type":1,"userId":"d5f75fbc-4f64-4f78-b320-2ca770847800","uuid":"E8D7B2F2-7F34-4731-9A37-199C52538A8D"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528399369,msgId:25559,body:{"content":"HwVoaj0CF17aXDLJnwzlZu3ErqpK138929298993EIHj7u8mgB7xeiFsWyzfMhW6JwXHqhNoxrsVMK5DfAHWJQDdAqK3ZKkQzLPZ63C8EB9DTV5Rftq4Km3Ylz8NZeUB3scmwQWjHbkJvp9xkFUJS1zplD9http:\/\/www.baidu.com","type":1,"userId":"d5f75fbc-4f64-4f78-b320-2ca770847800","uuid":"621E9A48-B36D-4C86-8795-B2B4C54C2728"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400231,msgId:25560,body:{"content":"zW3zKbWOkVuqwH13892929899t3MU44wo8Ra5Bfg1CTPz1UPImGLr6STUXYMDNZGHOefJddIYLw7R7iaOtBnV7lcqUNuNhilL6AgGqRluLjQ3iUrH4Xi7hBqbX8prLsJOY3TmZLmQfpb5swxMtidiRyuCOi9PFDy4Ghttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"30F5EFFD-1F46-41F2-BD9B-9ABF690411DC"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25561,body:{"content":"i4wcPFEwDYzfp713892929899KomCvm7qLttxOkXMZi5G8URo4C2ibAseqYW9qjuQeD1IgjtqqKITpudeEIiiMUZrU4k3uLzhpHWMrXGabeIhXGdOxWf8Zpejolck7siXLEp8MoLmbHJXNQ4lOT8b7URyrjp36Sh7dhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"D3FD9C45-D1BF-422F-84D4-66AC349050D1"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25562,body:{"content":"uTVfczR7aXXZbpi681cF6UxKqUyz13892929899EtiLrkEeW3emEZKUwWIRwMIcwBuwFfWaA6T567yvr9I7pvX6I144fPX5EtFcJcpNsv5il2mLCUvdgUXAuMLFI9bSB6yIzQgilkujVPIKJqZrmQ1E7ofyhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"0FA60B94-3AE6-4957-AC83-10230F8FD60A"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25563,body:{"content":"G8IaidmujePUChrYuVtdM7wH1389292989995ZNI3rCPtXRnx0Rmi5IeffMiZnZ1gc0ezhOQBrDL6OFcE3ytJCOKArdemKA4R7D95keWtR3gscIRB5oRc6VyWhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"966BD3E7-5ACB-47F6-BB65-56EA9A1675F0"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25564,body:{"content":"Iw9vzCcCC0kt3tK1E13892929899mC8m736o0OCvyYlSwMaRGmnbSGV7p9cwqaqJFcKhY9rhttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"7411D0DC-3633-42FA-8CA4-D158120D2720"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528400254,msgId:25565,body:{"content":"Q5FrPuSWS213892929899apnsG4qrJ6wFgpj1kKhT8lQJ3AOkzpCm6aXO0Xu2A3gaKLxpHhcJ4ZvBYsT4zZSvj6npt15f1H0whVEagvvWFKo2fjWDLQ0ORcTgnAhhExdIqaSYpeooyEEkDshttp:\/\/www.baidu.com","sender_user_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"F495FB50-95C1-4071-9B04-86069FCC8426"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528401028,msgId:25566,body:{"content":"OHkypxsD8c4gR813892929899h5U7kCfxvdk7XNkkG6wPFx7ScwUyTiSHsBEzpL8An0mv5O8QpQl73ozj4ARKgLEqG22kvTikARYMN8O8vo3fScYWgR2BSWuRAfxomwya14RGGetPYwJrjlJHsdD6A0aeYi40OfaX4http:\/\/www.baidu.com","receiver_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sender_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"3862E298-9332-447E-A4A2-23318659DD47"}
2018-06-08 03:53:07 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528401093,msgId:25567,body:{"content":"Lklkl","receiver_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sender_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","type":1,"uuid":"6B72E672-AE8E-4337-98DA-541CE6864534"}
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:07 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:08 	 [ERROR] 	 <user.go:81>  	 sql: no rows in result set%!(EXTRA string=(null))
2018-06-08 03:53:11 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:53:11 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:53:11 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 03:53:11 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 03:53:11 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:56401]
2018-06-08 03:53:11 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 03:53:15 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:53:15 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:53:15 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 03:53:15 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 03:53:25 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54930]
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 12
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25568,body:{"ack_msgId":25556,"ack_uuid":"F1AEE421-28B3-46B7-BD85-5AA4671A214B","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"07B3BB81-97D6-49C1-8A92-A499407A68AE"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25569,body:{"ack_msgId":25555,"ack_uuid":"451FF0EB-760D-4323-84B6-C0CCE472D842","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"17EBC167-D866-4B9F-93DC-31F0BA0CF80F"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25570,body:{"ack_msgId":25558,"ack_uuid":"E8D7B2F2-7F34-4731-9A37-199C52538A8D","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"4BBDCE49-78B4-4F2D-B531-A1186947CCB0"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25571,body:{"ack_msgId":25559,"ack_uuid":"621E9A48-B36D-4C86-8795-B2B4C54C2728","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"50737461-ABC6-4FC4-974C-25719D6A044C"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25572,body:{"ack_msgId":25560,"ack_uuid":"30F5EFFD-1F46-41F2-BD9B-9ABF690411DC","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"F5C237C0-6F74-43ED-9BB5-6AF6EE10E9BA"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25573,body:{"ack_msgId":25561,"ack_uuid":"D3FD9C45-D1BF-422F-84D4-66AC349050D1","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"D835F07D-5538-4C5E-B3A3-5C9D1DC61260"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25574,body:{"ack_msgId":25562,"ack_uuid":"0FA60B94-3AE6-4957-AC83-10230F8FD60A","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"DD247973-E1A1-4393-896A-49C65AC3ED4E"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25575,body:{"ack_msgId":25563,"ack_uuid":"966BD3E7-5ACB-47F6-BB65-56EA9A1675F0","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"AFD4ECF5-CA98-497E-B975-C830765E7935"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25576,body:{"ack_msgId":25564,"ack_uuid":"7411D0DC-3633-42FA-8CA4-D158120D2720","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"D097DD5D-5117-4443-8AA0-2D6DCF97BC29"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25577,body:{"ack_msgId":25565,"ack_uuid":"F495FB50-95C1-4071-9B04-86069FCC8426","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"AEA403EE-02A0-4A1E-8CB1-0219496D38CA"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25578,body:{"ack_msgId":25566,"ack_uuid":"3862E298-9332-447E-A4A2-23318659DD47","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"4D2A0D4C-3037-4F9C-9ADE-92937A8C51FF"}
2018-06-08 03:53:25 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401187,msgId:25579,body:{"ack_msgId":25567,"ack_uuid":"6B72E672-AE8E-4337-98DA-541CE6864534","receiver_id":"","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","sequeneceId":0,"status":2,"type":20,"uuid":"2DF88290-FD35-4624-A8AF-BED7638F481D"}
2018-06-08 03:53:38 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:56419]
2018-06-08 03:53:38 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 03:53:40 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:53:40 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:53:40 	 [DEBUG] 	 <client.go:148>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-06-08 03:53:40 	 [DEBUG] 	 <client.go:112>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 10001 socket closed
2018-06-08 03:53:47 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54947]
2018-06-08 03:53:48 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 1
2018-06-08 03:53:48 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401220,msgId:25580,body:{"content":"7dPmBvjZXBEbxR138929298993y3uX0JvFwlxl9dDp8J9jZK0VRs8jhyKDPkgcsCpXu7UVTqY05pXI9oHSR06TCGLLGJi8rfRWgd3YMMTqVXRprhZvPfpErCvtkTI5OoKzwxWOW7mBbKZX2ayXHM6zxmp4hKuCXFoYhttp:\/\/www.baidu.com","receiver_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","type":1,"uuid":"1188E385-C0DF-488B-B6DE-3E0747711409"}
2018-06-08 03:53:48 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:53:48 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:53:48 	 [DEBUG] 	 <client.go:148>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-06-08 03:53:48 	 [DEBUG] 	 <client.go:112>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 10001 socket closed
2018-06-08 03:53:53 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:53:53 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-08 03:53:53 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-08 03:53:53 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-08 03:53:54 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:56420]
2018-06-08 03:53:54 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 0
2018-06-08 03:53:56 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:53:56 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-06-08 03:54:10 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54956]
2018-06-08 03:54:10 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 3
2018-06-08 03:54:10 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401220,msgId:25580,body:{"content":"7dPmBvjZXBEbxR138929298993y3uX0JvFwlxl9dDp8J9jZK0VRs8jhyKDPkgcsCpXu7UVTqY05pXI9oHSR06TCGLLGJi8rfRWgd3YMMTqVXRprhZvPfpErCvtkTI5OoKzwxWOW7mBbKZX2ayXHM6zxmp4hKuCXFoYhttp:\/\/www.baidu.com","receiver_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","type":1,"uuid":"1188E385-C0DF-488B-B6DE-3E0747711409"}
2018-06-08 03:54:10 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401236,msgId:25581,body:{"content":"RdGU0WtaSRUDVv13892929899GJ3h21h20QRMRujzrbal3mhskmvQNZ90SBfMmLAjVIWMoZISLRuNecm5NzDy3wTXYsS9NTo1QoFDlZgum34AsPKiXMH4QmyVOfAR6MxECRYYw3FddxKSNG9SHPkmHOyysnCNUScrUhttp:\/\/www.baidu.com","receiver_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","type":1,"uuid":"6C1AA3E4-68EC-47C9-B6E4-D6CB021CC605"}
2018-06-08 03:54:10 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528401236,msgId:25582,body:{"content":"MbHvkifmF750NEfoUbK3tCcgEUND13892929899WEaawq7ahNcIrVyzUEfTPWd4o6glZwumIkvFZw3YIvq8MlmoA7WvzMUhV7jSak4StSQSLSHD1mtabrOAE6MXnW1qeAcMNBlvx3cI1NeDwX24guqwlVCEhttp:\/\/www.baidu.com","receiver_id":"d5f75fbc-4f64-4f78-b320-2ca770847800","sender_id":"80d07eb7-09d5-4332-aa4d-01990a291dfd","type":1,"uuid":"2AB919AB-2ACF-4285-9EA0-EAD258F40B82"}
2018-06-08 03:54:46 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-08 03:54:46 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
